array_size,comparisons,swaps
1200,20655,9159
1200,18786,8232
1200,17879,8091
1200,19993,8843
1200,18238,7694
1200,20776,8040
1200,19510,8771
1200,19941,8641
1200,19614,8958
1200,21351,8562
1200,19419,7959
1200,19671,8418
1200,19144,8636
1200,17857,8232
1200,25312,10392
1200,20583,9328
1200,18190,7946
1200,17028,8062
1200,19310,8318
1200,22669,8033
1200,18489,8141
1200,21275,8152
1200,19404,8434
1200,20128,7654
1200,19283,8090
1200,17459,8378
1200,19912,9052
1200,22235,8354
1200,19466,7688
1200,19077,8355
1200,17845,7694
1200,22963,10604
1200,20295,8807
1200,18647,8186
1200,20074,8469
1200,18649,8781
1200,20182,8168
1200,20382,8609
1200,19765,8290
1200,24241,8549
1200,18851,7957
1200,21014,8872
1200,19031,9641
1200,20692,8437
1200,17501,8454
1200,19601,8386
1200,20138,8582
1200,18742,7453
1200,19990,8855
1200,18170,8570
1200,20778,8656
1200,19662,8886
1200,19855,9097
1200,22899,8401
1200,18261,7708
1200,18076,7690
1200,21639,9057
1200,18558,8616
1200,18794,8199
1200,22370,7795
1200,21256,7920
1200,21600,8004
1200,17390,7662
1200,20664,9115
1200,19321,8052
1200,20726,8690
1300,21980,10539
1300,20390,9328
1300,18660,8320
1300,21373,8799
1300,20453,8805
1300,20380,8305
1300,23741,9220
1300,20593,9351
1300,20323,9140
1300,26212,9915
1300,20098,8911
1300,21191,8787
1300,25200,9608
1300,19675,8712
1300,22366,10267
1300,19642,9766
1300,20248,8998
1300,20846,9340
1300,20861,9026
1300,20279,8707
1300,20902,8655
1300,22214,9245
1300,19464,8183
1300,23855,10413
1300,23183,8664
1300,21544,8983
1300,20870,8950
1300,22389,9443
1300,21580,9372
1300,22249,9490
1300,23821,9593
1300,22334,9036
1300,25883,11920
1300,20648,9700
1300,19458,8493
1300,21513,10249
1300,21913,8496
1300,24320,9276
1300,22397,9972
1300,21176,9375
1300,22452,9497
1300,21621,8747
1300,20667,8953
1300,22989,10622
1300,22440,10326
1300,22087,9456
1300,21810,9471
1300,20090,9128
1300,21749,9404
1300,19360,8371
1300,22198,8364
1300,20452,9065
1300,18713,8555
1300,22421,8600
1300,18264,7939
1300,20505,9027
1300,19597,8325
1300,20272,8974
1300,21872,8769
1300,19159,8851
1300,23200,8725
1300,20501,9659
1300,21629,9753
1300,20643,9715
1300,19665,8308
1300,22329,9776
1300,22739,10403
1300,19969,8444
1300,19083,9311
1300,23475,10433
1300,22483,10196
1300,20207,8306
1300,19207,9083
1300,21047,9595
1300,22469,9184
1300,21253,8784
1300,23915,12254
1300,23828,9284
