array_size,comparisons,swaps
1300,11241,8597
1300,10939,8362
1300,10823,8241
1300,8927,6849
1300,10904,8287
1300,10887,8351
1300,11058,8377
1300,11445,8741
1300,10963,8399
1300,11114,8552
1300,11054,8465
1300,11143,8580
1300,11129,8459
1300,10686,8193
1300,10858,8279
1300,11072,8478
1300,11080,8512
1300,11047,8468
1300,10833,8293
1300,11107,8500
1300,10831,8301
1300,11238,8631
1300,11054,8504
1300,11251,8612
1300,10829,8250
1300,11094,8470
1300,10665,8145
1300,11029,8475
1300,10691,8185
1300,11253,8628
1300,11171,8535
1300,11103,8493
1300,11218,8623
1300,11314,8606
1300,11049,8470
1300,11135,8529
1300,10753,8260
1300,11132,8546
1300,11224,8687
1300,10614,8198
1300,11131,8536
1300,11238,8667
1300,11565,8947
1300,11602,8915
1300,10800,8280
1300,11125,8613
1300,10608,8228
1300,11073,8458
1300,11363,8754
1300,11226,8531
1300,11162,8584
1300,10872,8316
1300,10812,8248
1300,11191,8643
1300,11326,8759
1300,11251,8605
1300,11130,8563
1300,10961,8373
1300,11287,8776
1300,10757,8244
1300,11098,8603
1300,10706,8233
1300,11230,8687
1300,10537,8137
1300,11131,8602
1300,10676,8212
1300,11096,8490
1300,11707,9019
1300,11267,8733
1300,10812,8331
1300,11539,8918
1300,11335,8795
1300,11443,8898
1300,10798,8305
1300,11067,8534
1300,11311,8755
1300,11203,8695
1300,10988,8353
1300,11380,8779
1300,11494,8947
1300,11248,8722
1300,10993,8476
1300,10992,8398
1300,10737,8231
1300,11003,8448
1300,11033,8429
1300,11364,8825
1300,11431,8788
1300,10727,8247
1300,10973,8502
1400,11958,9136
1400,12018,9171
1400,11871,9067
1400,11881,9077
1400,12115,9210
1400,11595,8816
1400,12186,9365
1400,11635,8846
1400,11466,8772
1400,11932,9047
1400,12144,9296
1400,11913,9109
1400,11805,9014
1400,11649,8878
1400,12014,9163
1400,12081,9245
1400,11937,9227
1400,11953,9239
1400,11837,9047
1400,12110,9175
1400,11867,9066
1400,12087,9189
1400,11590,8927
1400,12028,9163
1400,11984,9175
1400,11113,8511
1400,11576,8819
1400,11764,8995
1400,11828,9115
1400,12111,9233
1400,11843,9081
1400,11340,8680
1400,11894,9080
1400,11360,8692
1400,10839,8344
1400,11804,9025
1400,11798,9058
1400,11950,9105
1400,12182,9374
1400,11964,9211
1400,12252,9423
1400,11619,8929
1400,11923,9126
1400,11900,9140
1400,12041,9276
1400,11479,8813
1400,11383,8721
1400,12032,9172
1400,11997,9223
1400,11976,9112
1400,11745,8964
1400,12304,9458
1400,12391,9541
1400,12401,9611
1400,12067,9202
1400,12095,9344
1400,12097,9285
1400,12125,9276
1400,12548,9739
1400,12247,9472
1400,11794,8970
1400,11864,9070
1400,11798,9070
1400,11457,8808
1400,12450,9609
1400,11870,9065
1400,12198,9341
1400,11763,9031
1400,11887,9173
1400,11799,9025
1400,12231,9497
1400,11769,9029
1400,12638,9682
1400,11794,9057
1400,12135,9388
1400,12385,9583
1400,12402,9531
1400,11814,9070
1400,11741,8973
1400,11813,9013
1400,11358,8665
1400,11582,8811
1400,11845,9168
1400,12264,9504
1400,12106,9283
1400,11984,9282
1400,11979,9201
1400,11952,9249
1400,11979,9231
1400,11824,9037
1400,11704,8957
1400,12184,9441
1400,11783,9094
1400,11795,9033
1400,11628,8914
1400,11742,9061
1400,12478,9746
1400,11948,9250
1400,12102,9287
1400,11734,9072
1500,12929,9863
1500,12794,9796
1500,12462,9537
1500,13024,9983
1500,12801,9800
1500,12852,9858
1500,12990,10019
1500,12846,9789
1500,12335,9397
1500,12621,9653
1500,12656,9617
1500,12932,9823
1500,12600,9668
1500,12703,9715
1500,12957,9953
1500,13054,9986
1500,12560,9644
1500,11792,9042
1500,12592,9672
1500,12850,9794
1500,12379,9452
1500,13006,9974
1500,12934,9904
1500,12744,9759
1500,12918,9879
1500,12776,9732
1500,12497,9611
1500,12965,9891
1500,12890,9832
1500,12767,9805
1500,13062,9995
1500,12773,9736
1500,13193,10190
1500,12957,9925
1500,12146,9293
1500,12696,9737
1500,12748,9725
1500,12604,9655
1500,12208,9362
1500,12669,9674
1500,12995,9958
1500,12735,9702
1500,11962,9201
1500,12949,9881
1500,12810,9849
1500,12444,9478
1500,12701,9709
1500,13036,10037
1500,12787,9792
1500,12815,9871
1500,13035,10050
1500,12769,9828
1500,12826,9768
1500,12798,9787
1500,13160,10130
1500,12961,9994
1500,13156,10104
1500,12723,9764
1500,12205,9341
1500,12719,9750
1500,12086,9342
1500,13228,10221
1500,12954,9989
1500,12686,9750
1500,13162,10150
1500,13478,10447
1500,12524,9600
1500,13260,10215
1500,13088,10085
1500,13056,10064
1500,12963,10048
1500,12964,10033
1500,12738,9771
1500,12636,9823
1500,12829,9813
1500,12402,9637
1500,13111,10019
1500,12600,9680
1500,13042,10012
1500,12953,9958
1500,12401,9480
1500,12771,9845
1500,12810,9824
1500,12979,9907
1500,13167,10183
1500,12444,9484
1500,12429,9502
1500,13186,10244
1500,11614,8982
1500,12573,9636
1500,12768,9800
1500,13067,10005
1500,13101,10163
1500,12637,9794
1500,12712,9711
1500,13047,10064
1500,12264,9388
1500,13600,10514
1500,13129,10130
1500,12634,9777
1600,13503,10310
1600,12856,9846
1600,13706,10438
1600,13793,10486
1600,13724,10476
1600,13928,10578
1600,13392,10238
1600,12727,9706
1600,13422,10214
1600,13498,10318
1600,14094,10823
1600,13543,10390
1600,13646,10462
1600,12993,9971
1600,13200,10145
1600,14061,10720
1600,12588,9640
1600,13575,10312
1600,13497,10282
1600,13884,10614
1600,13669,10493
1600,13627,10522
1600,13853,10660
1600,12808,9763
1600,12153,9322
1600,13614,10417
1600,13652,10449
1600,13729,10549
1600,13198,10169
1600,13613,10398
1600,13860,10550
1600,13658,10406
1600,13181,10106
1600,13758,10441
1600,13958,10735
1600,13378,10310
1600,13459,10386
1600,13567,10366
1600,13666,10442
1600,13433,10249
1600,13729,10558
1600,13825,10578
1600,13880,10631
1600,13574,10349
1600,14010,10758
1600,13656,10515
