array_size,comparisons,swaps
1300,46567,3678
1300,44778,3769
1300,43185,3790
1300,43870,3710
1300,44530,3818
1300,48082,3743
1300,45502,3816
1300,45766,3749
1300,45779,3728
1300,44853,3758
1300,42291,3705
1300,42637,3754
1300,43745,3800
1300,44843,3740
1300,43230,3792
1300,44210,3673
1300,44870,3651
1300,44544,3691
1300,43677,3788
1300,44288,3768
1300,42318,3713
1300,46496,3765
1300,45663,3713
1300,47354,3692
1300,46385,3704
1300,43948,3737
1300,48406,3676
1300,46109,3654
1300,44796,3776
1300,44533,3765
1300,45005,3755
1300,43365,3709
1300,46918,3706
1300,49103,3656
1300,43298,3899
1300,43188,3712
1300,43369,3860
1300,43405,3773
1300,41814,3738
1300,45623,3727
1300,41735,3748
1300,42917,3780
1300,45167,3722
1300,46548,3742
1300,45826,3704
1300,45174,3749
1300,40870,3743
1300,42145,3722
1300,45717,3722
1300,46866,3732
1300,45806,3770
1300,45375,3645
1300,45492,3752
1300,44640,3764
1300,45382,3662
1300,49417,3685
1300,48155,3663
1300,42506,3713
1300,45583,3725
1300,46336,3685
1300,42280,3686
1300,42773,3765
1300,46422,3723
1300,42745,3632
1300,42419,3790
1300,43450,3840
1300,44341,3727
1300,43019,3814
1300,43857,3848
1300,42205,3707
1300,44267,3748
1300,46469,3718
1400,48470,4133
1400,48557,4074
1400,49049,4117
1400,49622,4024
1400,51993,4065
1400,50561,4034
1400,47771,4156
1400,45303,4165
1400,48060,4138
1400,48310,4142
1400,45053,4054
1400,49974,4010
1400,52388,4033
1400,47875,4086
1400,49892,4037
1400,45862,4185
1400,50581,4071
1400,49116,4017
1400,47480,4125
1400,49740,3984
1400,49223,4053
1400,46807,4168
1400,47761,4107
1400,46011,4043
1400,47502,4010
1400,50958,4027
1400,46497,4031
1400,49521,4133
1400,45256,4140
1400,46505,4058
1400,47727,4083
1400,49060,3983
1400,49554,3907
1400,51105,4114
1400,49907,4023
1400,45841,4059
1400,50786,4015
1400,45136,4082
1400,48216,4079
1400,45656,4156
1400,48770,4083
1400,48348,4064
1400,49367,4005
1400,47145,4054
1400,49379,4107
1400,49631,4050
1400,46378,4073
1400,50779,4116
1400,48699,4031
1400,51390,4056
1400,47278,4099
1400,48690,4155
1400,46657,4092
1400,45494,4059
1400,47706,4095
1400,46034,4060
1400,49373,3967
1400,51465,4040
1400,49359,4030
1400,47020,4046
1400,47362,4036
1400,46009,4069
1400,46827,4012
1400,49484,4076
1400,50548,4036
1400,47566,4115
1400,48716,4126
1400,47095,4096
1400,50814,3996
1400,50171,4066
1400,51779,3933
1400,50122,4076
1400,48768,4009
1400,47755,4047
1400,48397,4105
1400,49740,3950
1400,46086,4107
1400,45553,3977
1400,47442,4071
1400,48331,4204
1400,46878,4062
1400,48282,4062
1400,49365,4073
1400,48589,4224
1400,49283,4017
1400,47383,4125
1400,48822,4125
1400,47306,4029
1400,47592,4113
1400,51220,4017
1400,48744,4053
1400,51441,4055
1400,49706,4085
1400,47390,4079
1400,48471,4037
1400,51659,4094
1400,48220,4081
1400,48489,4048
1400,46889,3972
1400,48481,4137
1500,54942,4424
1500,50025,4399
1500,54017,4489
1500,50615,4417
1500,54066,4372
1500,53116,4400
1500,50260,4402
1500,53872,4408
1500,52584,4446
1500,50562,4423
1500,52343,4385
1500,52212,4321
1500,54347,4419
1500,50060,4506
1500,53463,4415
1500,52143,4372
1500,50432,4402
1500,53366,4344
1500,54488,4345
1500,55238,4390
1500,50753,4384
1500,51381,4430
1500,50270,4400
1500,51219,4367
1500,55392,4359
1500,52551,4412
1500,49561,4437
1500,51580,4404
1500,53519,4410
1500,53297,4467
1500,50843,4416
1500,51104,4434
1500,52285,4500
1500,53945,4323
1500,52790,4321
1500,56325,4348
1500,49910,4470
1500,50162,4388
1500,48708,4450
1500,55658,4438
1500,51375,4418
1500,50944,4351
1500,51873,4364
1500,52909,4381
1500,51703,4372
1500,53867,4416
1500,55911,4355
1500,52209,4347
1500,49423,4435
1500,53212,4416
1500,51660,4440
1500,50858,4476
1500,54488,4385
1500,51119,4516
1500,50434,4511
1500,52767,4364
1500,51896,4382
1500,50503,4429
1500,52887,4367
1500,51239,4456
1500,53294,4361
1500,55304,4390
1500,54057,4358
1500,49880,4377
1500,48860,4419
1500,52994,4302
1500,51474,4452
1500,55050,4277
1500,50350,4417
1500,54652,4338
1500,53992,4329
1500,52005,4510
1500,52399,4331
1500,54956,4424
1500,51775,4280
1500,52634,4400
1500,52769,4402
1500,51512,4440
1500,51665,4315
1500,51362,4358
1500,49297,4401
1500,49363,4438
1500,53610,4425
1500,54962,4407
1500,54286,4319
1500,56180,4417
1500,57330,4327
1500,57329,4296
1500,51749,4502
1500,51021,4342
1500,51791,4243
1500,53160,4502
1500,55015,4274
1500,50433,4377
1500,51767,4352
1500,53017,4437
1500,54927,4412
1500,52151,4277
1500,55106,4368
1500,53776,4423
1500,53011,4364
1600,58745,4641
1600,56384,4661
1600,56228,4756
1600,55068,4754
1600,55247,4716
1600,55464,4840
1600,56967,4739
1600,54961,4884
1600,56538,4770
1600,57899,4824
1600,53460,4731
1600,55198,4757
1600,56200,4689
1600,56265,4725
1600,54653,4803
1600,53411,4675
1600,52675,4690
1600,52727,4822
1600,56383,4698
1600,51940,4779
1600,54831,4659
1600,56489,4819
1600,60607,4739
1600,56996,4731
1600,55634,4756
1600,57678,4786
1600,59021,4642
1600,59253,4682
1600,56253,4600
1600,54037,4873
1600,58886,4772
1600,56807,4696
1600,54939,4720
1600,54092,4817
1600,57022,4732
1600,56815,4783
1600,57680,4650
1600,57769,4730
1600,54877,4681
1600,59457,4551
1600,58072,4618
1600,53528,4750
1600,52643,4640
1600,56123,4839
1600,54190,4734
1600,54446,4774
1600,55333,4700
1600,55854,4714
1600,57322,4621
1600,55008,4803
1600,58598,4643
1600,53419,4682
1600,54366,4788
1600,52672,4653
1600,54154,4810
1600,59752,4744
1600,53521,4737
1600,57268,4666
1600,55310,4669
1600,59675,4709
1600,58439,4661
1600,52567,4726
1600,57080,4698
1600,57744,4777
1600,57297,4700
1600,53907,4697
1600,55853,4716
1600,57735,4599
1600,54524,4710
1600,54937,4828
1600,62508,4651
1600,59345,4679
1600,56316,4637
1600,54425,4758
1600,55552,4711
1600,58438,4702
1600,62037,4565
1600,55247,4736
1600,58365,4605
1600,58985,4689
1600,58543,4598
1600,58736,4661
1600,56400,4784
1600,60812,4716
1600,54664,4837
1600,52466,4762
1600,55808,4832
1600,52795,4788
1600,57815,4594
1600,58176,4653
1600,56098,4602
1600,54861,4785
1600,54081,4816
1600,56480,4781
1600,59042,4705
1600,57788,4579
1600,61033,4693
1600,56801,4715
1600,58598,4916
1600,56713,4662
1700,70130,4913
1700,63206,5047
1700,58322,5060
1700,56173,5041
1700,57120,5095
1700,61468,5061
1700,61498,4936
1700,56925,5036
1700,60007,5080
1700,61616,5009
1700,56377,5061
1700,58358,5143
1700,63642,5099
1700,58654,5095
1700,61638,5007
1700,61845,5018
1700,63989,4934
1700,68652,5053
1700,59089,5079
1700,58275,5091
1700,58692,5084
1700,58029,5048
1700,61542,5185
1700,60943,4990
1700,59445,5071
1700,60605,4970
1700,62681,5022
1700,60036,5039
1700,61865,4951
1700,62519,5089
1700,61511,5112
1700,64663,4951
1700,58709,5069
1700,59585,5184
1700,57520,5085
1700,58997,5083
1700,62663,5087
1700,66724,4928
1700,59587,5161
1700,58993,5085
1700,61427,5140
1700,59215,5019
1700,59388,5114
1700,60298,5009
1700,60848,5007
1700,56948,5132
1700,61759,4984
1700,60541,5137
1700,61117,5186
1700,66513,4936
1700,58093,5035
1700,57312,5022
1700,59848,4982
1700,58938,5013
1700,58985,5029
1700,60941,4958
1700,62003,4992
1700,59681,5090
1700,55782,5105
1700,62668,4970
1700,62698,4997
1700,62610,4960
1700,60524,5170
1700,64422,4959
1700,65067,4968
1700,60314,5093
1700,58912,4969
1700,58235,5217
